category,entity_type,entity,indicator,period,value,note,source
finance_access,region,Morogoro,Share_Capital_Millions_TZS,Sep-2021,5499.85,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Morogoro,Savings_Millions_TZS,Sep-2021,8217.97,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Morogoro,Deposits_Millions_TZS,Sep-2021,1742.6,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Morogoro,Loans_Issued_Millions_TZS,Sep-2021,7199.74,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mtwara,Registered_SACCOS,Sep-2021,69,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mtwara,Licensed_SACCOS,Sep-2021,2,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mtwara,License_Rate_Pct,Sep-2021,3,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mtwara,Share_Capital_Millions_TZS,Sep-2021,201.47,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mtwara,Savings_Millions_TZS,Sep-2021,230.47,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mtwara,Deposits_Millions_TZS,Sep-2021,-0.42,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mtwara,Loans_Issued_Millions_TZS,Sep-2021,305.7,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mwanza,Registered_SACCOS,Sep-2021,143,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mwanza,Licensed_SACCOS,Sep-2021,17,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mwanza,License_Rate_Pct,Sep-2021,12,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mwanza,Share_Capital_Millions_TZS,Sep-2021,3517.16,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mwanza,Savings_Millions_TZS,Sep-2021,4419.99,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mwanza,Deposits_Millions_TZS,Sep-2021,490.23,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Mwanza,Loans_Issued_Millions_TZS,Sep-2021,2518.35,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Njombe,Registered_SACCOS,Sep-2021,108,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Njombe,Licensed_SACCOS,Sep-2021,15,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Njombe,License_Rate_Pct,Sep-2021,14,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Njombe,Share_Capital_Millions_TZS,Sep-2021,1384.55,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Njombe,Savings_Millions_TZS,Sep-2021,2933.55,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Njombe,Deposits_Millions_TZS,Sep-2021,2228.91,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Njombe,Loans_Issued_Millions_TZS,Sep-2021,12761.72,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Pwani,Registered_SACCOS,Sep-2021,98,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Pwani,Licensed_SACCOS,Sep-2021,11,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Pwani,License_Rate_Pct,Sep-2021,11,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Pwani,Share_Capital_Millions_TZS,Sep-2021,1958.41,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Pwani,Savings_Millions_TZS,Sep-2021,6050.14,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Pwani,Deposits_Millions_TZS,Sep-2021,188.75,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Pwani,Loans_Issued_Millions_TZS,Sep-2021,7030.74,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Rukwa,Registered_SACCOS,Sep-2021,97,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Rukwa,Licensed_SACCOS,Sep-2021,5,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Rukwa,License_Rate_Pct,Sep-2021,5,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Rukwa,Share_Capital_Millions_TZS,Sep-2021,663.32,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Rukwa,Savings_Millions_TZS,Sep-2021,838.44,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Rukwa,Deposits_Millions_TZS,Sep-2021,14.33,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Rukwa,Loans_Issued_Millions_TZS,Sep-2021,509.73,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Ruvuma,Registered_SACCOS,Sep-2021,84,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Ruvuma,Licensed_SACCOS,Sep-2021,11,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Ruvuma,License_Rate_Pct,Sep-2021,13,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Ruvuma,Share_Capital_Millions_TZS,Sep-2021,1379.32,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Ruvuma,Savings_Millions_TZS,Sep-2021,2349.86,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Ruvuma,Deposits_Millions_TZS,Sep-2021,818.51,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Ruvuma,Loans_Issued_Millions_TZS,Sep-2021,2143.53,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Shinyanga,Registered_SACCOS,Sep-2021,256,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Shinyanga,Licensed_SACCOS,Sep-2021,9,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Shinyanga,License_Rate_Pct,Sep-2021,4,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Shinyanga,Share_Capital_Millions_TZS,Sep-2021,1622.43,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Shinyanga,Savings_Millions_TZS,Sep-2021,1457.43,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Shinyanga,Deposits_Millions_TZS,Sep-2021,125.22,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Shinyanga,Loans_Issued_Millions_TZS,Sep-2021,1228.82,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Simiyu,Registered_SACCOS,Sep-2021,41,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Simiyu,Licensed_SACCOS,Sep-2021,1,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Simiyu,License_Rate_Pct,Sep-2021,2,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Simiyu,Share_Capital_Millions_TZS,Sep-2021,112.33,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Simiyu,Savings_Millions_TZS,Sep-2021,540.28,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Simiyu,Deposits_Millions_TZS,Sep-2021,0,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Simiyu,Loans_Issued_Millions_TZS,Sep-2021,15.7,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Singida,Registered_SACCOS,Sep-2021,110,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Singida,Licensed_SACCOS,Sep-2021,5,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Singida,License_Rate_Pct,Sep-2021,5,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Singida,Share_Capital_Millions_TZS,Sep-2021,390.58,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Singida,Savings_Millions_TZS,Sep-2021,974.2,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Singida,Deposits_Millions_TZS,Sep-2021,15.98,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Singida,Loans_Issued_Millions_TZS,Sep-2021,1544.41,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Songwe,Registered_SACCOS,Sep-2021,30,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Songwe,Licensed_SACCOS,Sep-2021,3,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Songwe,License_Rate_Pct,Sep-2021,10,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Songwe,Share_Capital_Millions_TZS,Sep-2021,226.49,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Songwe,Savings_Millions_TZS,Sep-2021,1150.5,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Songwe,Deposits_Millions_TZS,Sep-2021,11.2,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Songwe,Loans_Issued_Millions_TZS,Sep-2021,1024.89,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tabora,Registered_SACCOS,Sep-2021,180,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tabora,Licensed_SACCOS,Sep-2021,1,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tabora,License_Rate_Pct,Sep-2021,1,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tabora,Share_Capital_Millions_TZS,Sep-2021,146.71,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tabora,Savings_Millions_TZS,Sep-2021,39.9,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tabora,Deposits_Millions_TZS,Sep-2021,0,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tabora,Loans_Issued_Millions_TZS,Sep-2021,13.29,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tanga,Registered_SACCOS,Sep-2021,144,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tanga,Licensed_SACCOS,Sep-2021,15,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tanga,License_Rate_Pct,Sep-2021,10,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tanga,Share_Capital_Millions_TZS,Sep-2021,2465.26,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tanga,Savings_Millions_TZS,Sep-2021,4010.76,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tanga,Deposits_Millions_TZS,Sep-2021,781.74,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,Tanga,Loans_Issued_Millions_TZS,Sep-2021,7548.58,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,TOTAL,Registered_SACCOS,Sep-2021,3946,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,TOTAL,Licensed_SACCOS,Sep-2021,533,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,TOTAL,License_Rate_Pct,Sep-2021,14,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,TOTAL,Share_Capital_Millions_TZS,Sep-2021,151464.81,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,TOTAL,Savings_Millions_TZS,Sep-2021,518516.53,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,TOTAL,Deposits_Millions_TZS,Sep-2021,39748.47,,TCDC/Ushirika statistics (ushirika.go.tz)
finance_access,region,TOTAL,Loans_Issued_Millions_TZS,Sep-2021,572103.3,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,national,Dec 2022,Permanent_Employees,Dec 2022,38209,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,national,Dec 2022,Casual_Employees,Dec 2022,108346,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,national,Dec 2022,Total_Employment,Dec 2022,146555,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,national,Dec 2023,Permanent_Employees,Dec 2023,43096,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,national,Dec 2023,Casual_Employees,Dec 2023,110886,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,national,Dec 2023,Total_Employment,Dec 2023,153982,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,national,Dec 2023,Change_Pct,Dec 2023,5.1,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,national,Change,Permanent_Employees,Change,4887,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,national,Change,Casual_Employees,Change,2540,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,national,Change,Total_Employment,Change,7427,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Arusha,Permanent_Employees,Dec-2023,1033,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Arusha,Casual_Employees,Dec-2023,801,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Arusha,Total_Jobs,Dec-2023,1834,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Arusha,Change_from_Dec2022,Dec-2023,174,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Dar es Salaam,Permanent_Employees,Dec-2023,3965,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Dar es Salaam,Casual_Employees,Dec-2023,56,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Dar es Salaam,Total_Jobs,Dec-2023,4021,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Dar es Salaam,Change_from_Dec2022,Dec-2023,404,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Dodoma,Permanent_Employees,Dec-2023,636,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Dodoma,Casual_Employees,Dec-2023,34,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Dodoma,Total_Jobs,Dec-2023,670,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Dodoma,Change_from_Dec2022,Dec-2023,69,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Geita,Permanent_Employees,Dec-2023,3431,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Geita,Casual_Employees,Dec-2023,19920,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Geita,Total_Jobs,Dec-2023,23351,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Geita,Change_from_Dec2022,Dec-2023,480,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Iringa,Permanent_Employees,Dec-2023,872,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Iringa,Casual_Employees,Dec-2023,152,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Iringa,Total_Jobs,Dec-2023,1024,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Iringa,Change_from_Dec2022,Dec-2023,158,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kagera,Permanent_Employees,Dec-2023,3384,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kagera,Casual_Employees,Dec-2023,30916,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kagera,Total_Jobs,Dec-2023,34300,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kagera,Change_from_Dec2022,Dec-2023,1318,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Katavi,Permanent_Employees,Dec-2023,661,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Katavi,Casual_Employees,Dec-2023,642,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Katavi,Total_Jobs,Dec-2023,1303,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Katavi,Change_from_Dec2022,Dec-2023,-662,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kigoma,Permanent_Employees,Dec-2023,888,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kigoma,Casual_Employees,Dec-2023,870,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kigoma,Total_Jobs,Dec-2023,1758,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kigoma,Change_from_Dec2022,Dec-2023,-717,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kilimanjaro,Permanent_Employees,Dec-2023,2449,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kilimanjaro,Casual_Employees,Dec-2023,354,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kilimanjaro,Total_Jobs,Dec-2023,2803,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Kilimanjaro,Change_from_Dec2022,Dec-2023,449,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Lindi,Permanent_Employees,Dec-2023,4852,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Lindi,Casual_Employees,Dec-2023,6328,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Lindi,Total_Jobs,Dec-2023,11180,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Lindi,Change_from_Dec2022,Dec-2023,954,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Manyara,Permanent_Employees,Dec-2023,218,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Manyara,Casual_Employees,Dec-2023,220,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Manyara,Total_Jobs,Dec-2023,438,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Manyara,Change_from_Dec2022,Dec-2023,-19,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mara,Permanent_Employees,Dec-2023,442,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mara,Casual_Employees,Dec-2023,455,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mara,Total_Jobs,Dec-2023,897,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mara,Change_from_Dec2022,Dec-2023,18,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mbeya,Permanent_Employees,Dec-2023,2477,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mbeya,Casual_Employees,Dec-2023,3869,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mbeya,Total_Jobs,Dec-2023,6346,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mbeya,Change_from_Dec2022,Dec-2023,436,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Morogoro,Permanent_Employees,Dec-2023,1267,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Morogoro,Casual_Employees,Dec-2023,710,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Morogoro,Total_Jobs,Dec-2023,1977,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Morogoro,Change_from_Dec2022,Dec-2023,32,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mtwara,Permanent_Employees,Dec-2023,3977,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mtwara,Casual_Employees,Dec-2023,16536,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mtwara,Total_Jobs,Dec-2023,20513,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mtwara,Change_from_Dec2022,Dec-2023,581,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mwanza,Permanent_Employees,Dec-2023,1733,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mwanza,Casual_Employees,Dec-2023,657,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mwanza,Total_Jobs,Dec-2023,2390,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Mwanza,Change_from_Dec2022,Dec-2023,146,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Njombe,Permanent_Employees,Dec-2023,606,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Njombe,Casual_Employees,Dec-2023,1474,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Njombe,Total_Jobs,Dec-2023,2080,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Njombe,Change_from_Dec2022,Dec-2023,69,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Pwani,Permanent_Employees,Dec-2023,742,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Pwani,Casual_Employees,Dec-2023,4807,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Pwani,Total_Jobs,Dec-2023,5549,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Pwani,Change_from_Dec2022,Dec-2023,195,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Rukwa,Permanent_Employees,Dec-2023,133,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Rukwa,Casual_Employees,Dec-2023,463,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Rukwa,Total_Jobs,Dec-2023,596,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Rukwa,Change_from_Dec2022,Dec-2023,19,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Ruvuma,Permanent_Employees,Dec-2023,1308,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Ruvuma,Casual_Employees,Dec-2023,1673,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Ruvuma,Total_Jobs,Dec-2023,2981,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Ruvuma,Change_from_Dec2022,Dec-2023,1853,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Shinyanga,Permanent_Employees,Dec-2023,1681,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Shinyanga,Casual_Employees,Dec-2023,7925,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Shinyanga,Total_Jobs,Dec-2023,9606,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Shinyanga,Change_from_Dec2022,Dec-2023,271,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Simiyu,Permanent_Employees,Dec-2023,2371,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Simiyu,Casual_Employees,Dec-2023,7992,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Simiyu,Total_Jobs,Dec-2023,10363,,TCDC/Ushirika statistics (ushirika.go.tz)
impact_employment,region,Simiyu,Change_from_Dec2022,Dec-2023,411,,TCDC/Ushirika statistics (ushirika.go.tz)
